#ⲱ	V	-
ⲉⲡⲉⲓⲕⲁⲗⲉⲓ	V	-
ⲉⲡⲉⲓⲥⲁⲙⲛⲡⲁⲓ	ADV	-
ⲉⲡⲉⲓⲥⲧⲏⲙⲉⲓ	V	-
ⲉⲡⲉⲥⲏⲧ	ADV	-
ⲉⲡⲏⲑⲩⲙⲓⲁ	N	-
ⲉⲡⲏⲡ	N	-
ⲉⲡⲏⲧⲏⲙⲓⲁ	N	-
ⲉⲡⲓⲃⲟⲗⲏ	N	-
ⲉⲡⲓⲃⲟⲩⲗⲉⲩⲉ	V	-
ⲉⲡⲓⲇⲏ	CONJ	-
ⲉⲡⲓⲑⲩⲙⲉⲓ	V	-
ⲉⲡⲓⲑⲩⲙⲓⲁ	N	-
ⲉⲡⲓⲕⲁⲗⲉⲓ	V	-
ⲉⲡⲓⲕⲁⲗⲓ	V	-
ⲉⲡⲓⲡ	N	-
ⲉⲡⲓⲥⲕⲟⲡⲏ	N	-
ⲉⲡⲓⲥⲕⲟⲡⲓⲟⲛ	N	-
ⲉⲡⲓⲥⲕⲟⲡⲟⲥ	N	-
ⲉⲡⲓⲥⲧⲏⲙⲉⲓ	V	-
ⲉⲡⲓⲥⲧⲏⲙⲏ	N	-
ⲉⲡⲓⲥⲧⲟⲗⲏ	N	-
ⲉⲡⲓⲧⲁⲥⲥⲉ	V	-
ⲉⲡⲓⲧⲓⲙⲁ	V	-
ⲉⲡⲓⲧⲓⲙⲓⲁ	N	-
ⲉⲡⲓⲧⲣⲟⲡⲟⲥ	N	-
ⲉⲡⲓⲭⲉⲓⲣⲉⲓ	V	-
ⲉⲡⲙⲁⲙ	PREP	-
ⲉⲡⲙⲁⲛ	PREP	-
ⲉⲡⲣⲁ	N	-
ⲉⲡⲧⲏⲣϥ	ADV	-
ⲉⲣ	V	-
ⲉⲣϣⲁⲛ	A	-
ⲉⲣϣⲙⲙⲟ	V	-
ⲉⲣϣⲡⲏⲣⲉ	V	-
ⲉⲣϥⲛⲧ	V	-
ⲉⲣϩⲛⲁ	V	-
ⲉⲣϩⲟⲧⲉ	V	-
ⲉⲣⲁ	PREP	-
ⲉⲣⲁⲛⲁ	V	-
ⲉⲣⲁⲛⲁⲓ	V	-
ⲉⲣⲁⲧ	PREP	-
ⲉⲣⲁⲧⲟⲩ	PREP	-
ⲉⲣⲃ	V	-
ⲉⲣⲅⲁⲥⲓⲁ	N	-
ⲉⲣⲅⲁⲧⲏⲥ	N	-
ⲉⲣⲉ	C	-
ⲉⲣⲏⲙⲟⲥ	N	-
ⲉⲣⲏⲧ	V	-
ⲉⲣⲙ	PREP	-
ⲉⲣⲙⲛⲧⲣⲉ	V	-
ⲉⲣⲛ	PREP	-
ⲉⲣⲛⲟⲃⲉ	V	-
ⲉⲣⲟ	PREP	-
ⲉⲣⲡⲃⲟⲗ	V	-
ⲉⲣⲣⲱⲟⲩ	N	-
ⲉⲣⲩⲑⲣⲁ	N	-
ⲉⲣⲱ	PREP	-
ⲉⲣⲱⲟⲩ	N	-
ⲉⲣⲱⲧⲉ	N	-
ⲉⲥⲓⲇⲟⲣⲟⲥ	N	-
ⲉⲥⲟⲟⲩ	N	-
ⲉⲥⲩⲭⲓⲁ	N	-
ⲉⲧ	C	-
ⲉⲧⲃⲉ	PREP	-
ⲉⲧⲃⲉⲡⲁⲓ	CONJ	-
ⲉⲧⲃⲏⲏ	PREP	-
ⲉⲧⲃⲏⲏⲧ	PREP	-
ⲉⲧⲉ	C	-
ⲉⲧⲉϩⲛⲁ	N	-
ⲉⲧⲉⲛⲁⲓⲛⲉ	CONJ	-
ⲉⲧⲉⲡⲁⲓⲡⲉ	CONJ	-
ⲉⲧⲉⲧⲁⲓⲧⲉ	ADV	-
ⲉⲧⲉⲧⲁⲓⲧⲉ	CONJ	-
ⲉⲧⲓ	ADV	-
ⲉⲧⲓⲟⲥ	N	-
ⲉⲧⲙⲏⲧⲉⲛ	PREP	-
ⲉⲧⲟⲟⲧ	PREP	-
ⲉⲧⲡⲱ	N	-
ⲉⲩⲁⲅⲅⲉⲗⲓⲟⲛ	N	-
ⲉⲩⲁⲅⲅⲉⲗⲓⲥⲧⲏⲥ	N	-
ⲉⲩⲁⲅⲣⲓⲟⲥ	N	-
ⲉⲩⲅⲉⲛⲏⲥ	N	-
ⲉⲩⲉⲣⲅⲉⲧⲉⲓ	V	-
ⲉⲩⲕⲧⲏⲣⲓⲟⲛ	N	-
ⲉⲩⲗⲁⲃⲉⲓⲁ	N	-
ⲉⲩⲗⲁⲃⲏⲥ	N	-
ⲉⲩⲗⲁⲃⲓⲁ	N	-
ⲉⲩⲗⲟⲅⲱⲥ	ADV	-
ⲉⲩⲛⲟⲙⲟⲥ	N	-
ⲉⲩⲡⲟⲣⲉⲓ	V	-
ⲉⲩⲥⲉⲃⲏⲥ	N	-
ⲉⲩⲥⲉⲃⲓⲟⲥ	N	-
ⲉⲩⲥⲧⲁⲑⲓⲁⲛⲟⲥ	N	-
ⲉⲩⲥⲧⲁⲑⲓⲟⲥ	N	-
ⲉⲩⲥⲧⲟⲭⲓⲟⲥ	N	-
ⲉⲩⲧⲏⲗⲉⲥ	N	-
ⲉⲩⲧⲏⲗⲓⲟⲩ	V	-
ⲉⲩⲧⲏⲭⲓⲁⲛⲟⲥ	N	-
ⲉⲩⲧⲣⲟⲡⲓⲟⲥ	N	-
ⲉⲩⲧⲩⲭⲏⲥ	N	-
ⲉⲩⲫⲏⲙⲓⲁ	N	-
ⲉⲩⲫⲣⲁⲛⲉ	V	-
ⲉⲩⲫⲣⲟⲥⲩⲛⲏ	N	-
ⲉⲩⲭⲁⲣⲓⲍⲉ	V	-
ⲉⲩⲭⲁⲣⲓⲥⲧⲉⲓ	V	-
ⲉⲩⲭⲁⲣⲓⲥⲧⲓ	V	-
ⲉⲩⲭⲁⲣⲓⲥⲧⲟⲩ	V	-
ⲉⲩⲱ	N	-
ⲉⲫⲉⲥⲟⲥ	N	-
ⲉⲫⲟⲥⲟⲛ	CONJ	-
ⲍⲁⲃⲟⲩⲗⲟⲛ	N	-
ⲍⲁⲭⲁⲓⲟⲥ	N	-
ⲍⲁⲭⲁⲣⲓⲁⲥ	N	-
ⲍⲉⲇⲉⲕⲓⲁⲥ	N	-
ⲍⲉⲩⲥ	N	-
ⲍⲏⲛⲱⲛ	N	-
ⲍⲏⲧⲏⲙⲁ	N	-
ⲍⲏⲧⲏⲥⲓⲥ	N	-
ⲍⲟⲇⲓⲟⲛ	N	-
ⲍⲱⲅⲣⲁⲫⲓ	V	-
ⲍⲱⲇⲓⲟⲛ	N	-
ⲍⲱⲕⲣⲁⲧⲱⲥ	N	-
ⲍⲱⲟⲛ	N	-
ⲏ	CONJ	-
ⲏⲓ	N	-
ⲏⲗⲓⲥⲥⲁⲓⲟⲥ	N	-
ⲏⲡ	V	-
ⲏⲡⲉ	N	-
ⲏⲣⲡ	N	-
ⲏⲥⲁⲓⲁⲥ	N	-
ⲏⲥⲩⲭⲁⲍⲉ	V	-
ⲏⲥⲩⲭⲓⲁ	N	-
ⲑⲁⲃ	N	-
ⲑⲁⲏ	N	-
ⲑⲁⲓⲃⲉⲥ	N	-
ⲑⲁⲗⲁⲥⲥⲁ	N	-
ⲑⲁⲗⲡⲉⲓ	V	-
ⲑⲁⲣⲉⲓ	V	-
ⲑⲁⲣⲙⲉⲛⲓⲁ	N	-
ⲑⲁⲣⲙⲏⲛⲓⲁ	N	-
ⲑⲁⲣⲣⲉⲓ	V	-
ⲑⲁⲣⲥⲟⲥ	N	-
ⲑⲁⲩⲙⲁⲍⲉ	V	-
ⲑⲁⲯⲓⲥ	N	-
ⲑⲃⲃⲓⲉ	V	-
ⲑⲃⲃⲓⲏⲩ	V	-
ⲑⲃⲃⲓⲟ	V	-
ⲑⲉ	N	-
ⲑⲉⲁⲧⲣⲟⲛ	N	-
ⲑⲉⲃⲁⲥⲓⲁ	N	-
ⲑⲉⲓⲙⲁⲣⲙⲉⲛⲏ	N	-
ⲑⲉⲗⲡⲓⲥ	N	-
ⲑⲉⲟⲇⲟⲣⲓⲭⲟⲥ	N	-
ⲑⲉⲟⲇⲟⲥⲓⲟⲥ	N	-
ⲑⲉⲟⲇⲱⲣⲟⲥ	N	-
ⲑⲉⲟⲇⲱⲥⲓⲟⲥ	N	-
ⲑⲉⲟⲣⲉⲓ	V	-
ⲑⲉⲟⲧⲟⲕⲟⲥ	N	-
ⲑⲉⲟⲫⲓⲗⲉⲥⲧⲁⲧⲟⲥ	N	-
ⲑⲉⲟⲫⲓⲗⲟⲥ	N	-
ⲑⲉⲟⲫⲩⲗⲟⲥ	N	-
ⲑⲉⲣⲁⲡⲉⲩⲉ	V	-
ⲑⲉⲣⲙⲏⲛⲓⲁ	N	-
ⲑⲉⲱⲇⲟⲥⲓⲟⲥ	N	-
ⲑⲉⲱⲇⲱⲣⲟⲥ	N	-
ⲑⲉⲱⲇⲱⲥⲓⲟⲥ	N	-
ⲑⲉⲱⲣⲉⲓ	V	-
ⲑⲉⲱⲣⲓ	V	-
ⲑⲉⲱⲣⲓⲁ	N	-
ⲑⲉⲱⲫⲓⲗⲟⲥ	N	-
ⲑⲏ	N	-
ⲑⲏⲃⲁⲉⲓⲥ	N	-
ⲑⲏⲃⲁⲓⲥ	N	-
ⲑⲏⲇⲟⲛⲏ	N	-
ⲑⲏⲣⲁⲡⲉⲩⲉ	V	-
ⲑⲏⲣⲓⲟⲛ	N	-
ⲑⲏⲥⲁⲩⲣⲓⲁ	N	-
ⲑⲏⲥⲁⲩⲣⲟⲥ	N	-
ⲑⲏⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ	N	-
ⲑⲓⲉⲣⲟⲩⲥⲁⲗⲏⲙ	N	-
ⲑⲓⲕⲱⲛ	N	-
ⲑⲓⲙⲁⲣⲙⲉⲛⲏ	N	-
ⲑⲓⲥⲁⲩⲣⲓⲁ	N	-
ⲑⲗⲓⲃⲉ	V	-
ⲑⲗⲓⲯⲓⲥ	N	-
ⲑⲙⲕⲉ	V	-
ⲑⲙⲕⲟ	V	-
ⲑⲙⲙⲉ	N	-
ⲑⲙⲟⲩⲓ	N	-
ⲑⲙⲥⲟ	V	-
ⲑⲟ	V	-
ⲑⲟⲟⲩⲧ	N	-
ⲑⲟⲣⲁⲥⲓⲥ	N	-
ⲑⲟⲧⲉ	N	-
ⲑⲡⲟ	V	-
ⲑⲣϣⲟ	V	-
ⲑⲣⲁⲝ	N	-
ⲑⲣⲉⲥⲕⲓⲁ	N	-
ⲑⲣⲏⲥⲕⲓⲁ	N	-
ⲑⲣⲟⲛⲟⲥ	N	-
ⲑⲩⲗⲏ	N	-
ⲑⲩⲙⲉⲗⲓⲕⲏ	N	-
ⲑⲩⲙⲟⲥ	N	-
ⲑⲩⲡⲟⲧⲁⲅⲏ	N	-
ⲑⲩⲣⲉⲟⲛ	N	-
ⲑⲩⲣⲓⲟⲛ	N	-
ⲑⲩⲥⲓⲁ	N	-
ⲑⲩⲥⲓⲁⲍⲉ	V	-
ⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ	N	-
ⲑⲩⲥⲓⲁⲥⲧⲩⲣⲓⲟⲛ	N	-
ⲓ	V	-
ⲓ	PPER	-
ⲓ	PPER	-
ⲓⲁⲕⲟⲃⲟⲥ	N	-
ⲓⲁⲕⲱⲃ	N	-
ⲓⲁⲕⲱⲃⲟⲥ	N	-
ⲓⲁⲙⲃⲣⲏⲥ	N	-
ⲓⲁⲛⲛϩⲥ	N	-
ⲓⲁⲛⲛⲏⲥ	N	-
ⲓⲃⲉ	V	-
ⲓⲉⲃⲉⲧ	N	-
ⲓⲉⲍⲁ	N	-
ⲓⲉⲣⲉⲙⲓⲁ	N	-
ⲓⲉⲣⲉⲙⲓⲁⲥ	N	-
ⲓⲉⲣⲉⲩⲥ	N	-
ⲓⲉⲣⲏⲙⲓⲁⲥ	N	-
ⲓⲉⲣⲏⲛⲛⲁⲓⲟⲥ	N	-
ⲓⲉⲣⲟ	N	-
ⲓⲉⲣⲱⲟⲩ	N	-
ⲓⲉⲥⲥⲁⲓ	N	-
ⲓⲏⲥⲟⲩⲥ	N	-
ⲓⲛⲇⲓⲁ	N	-
ⲓⲛⲉ	V	-
ⲓⲟⲃⲉⲛⲛⲁⲗⲓⲟⲥ	N	-
ⲓⲟⲃⲓⲁⲛⲟⲥ	N	-
ⲓⲟⲣⲇⲁⲛⲏⲥ	N	-
ⲓⲟⲧⲉ	N	-
ⲓⲟⲩ	N	-
ⲓⲟⲩⲃⲉⲛⲁⲗⲓⲟⲥ	N	-
ⲓⲟⲩⲃⲉⲛⲛⲁⲗⲓⲟⲥ	N	-
ⲓⲟⲩⲃⲓⲁⲛⲟⲥ	N	-
ⲓⲟⲩⲇⲁⲓ	N	-
ⲓⲟⲩⲇⲁⲥ	N	-
ⲓⲟⲩⲗⲓⲁⲛⲟⲥ	N	-
ⲓⲟⲩⲗⲓⲟⲥ	N	-
ⲓⲟⲩⲥϯⲛⲟⲥ	N	-
ⲓⲟⲩⲥⲧⲓⲛⲟⲥ	N	-
ⲓⲣⲉ	V	-
ⲓⲣⲏⲛⲏ	N	-
ⲓⲣⲏⲛⲏⲕⲟⲛ	N	-
ⲓⲣⲏⲛⲓⲕⲟⲛ	N	-
ⲓⲥⲁⲁⲕ	N	-
ⲓⲥⲓⲇⲱⲣⲟⲥ	N	-
ⲓⲥⲣⲁⲏⲗ	N	-
ⲓⲥⲣⲁⲏⲗⲓⲧⲏⲥ	N	-
ⲓⲥⲧⲟⲣⲓⲁ	N	-
ⲓⲥⲧⲱⲣⲓⲁ	N	-
ⲓⲱϩⲁⲛⲛⲏⲥ	N	-
ⲓⲱⲁⲕⲓⲙ	V	-
ⲓⲱⲃ	N	-
ⲓⲱⲥⲏⲡⲡⲟⲥ	N	-
ⲓⲱⲥⲏⲫ	N	-
ⲓⲱⲧ	N	-
ⲕ	PPER	-
ⲕ	PPER	-
ⲕⲁ	V	-
ⲕⲁϣ	N	-
ⲕⲁϩ	N	-
ⲕⲁϩⲏⲩ	ADV	-
ⲕⲁϩⲕϩ	V	-
ⲕⲁϩⲕⲉϩ	V	-
ⲕⲁϩⲧⲏ	V	-
ⲕⲁϯⲭⲉ	V	-
ⲕⲁⲁ	V	-
ⲕⲁⲃⲁⲗⲗⲉⲩⲥ	N	-
ⲕⲁⲉⲓⲛ	N	-
ⲕⲁⲍⲟⲫⲩⲗⲁⲅⲓⲟⲛ	N	-
ⲕⲁⲍⲟⲫⲩⲗⲁⲕⲓⲟⲛ	N	-
ⲕⲁⲑⲁⲓⲣⲉⲥⲓⲥ	N	-
ⲕⲁⲑⲁⲓⲣⲏⲥⲓⲥ	N	-
ⲕⲁⲑⲁⲣⲓⲍⲉ	V	-
ⲕⲁⲑⲉⲇⲣⲁ	N	-
ⲕⲁⲑⲉⲣⲉⲥⲓⲥ	N	-
ⲕⲁⲑⲉⲣⲏⲥⲓⲥ	N	-
ⲕⲁⲑⲏⲅⲉⲓ	V	-
ⲕⲁⲑⲏⲕⲉⲓ	V	-
ⲕⲁⲑⲓⲥⲧⲁ	V	-
ⲕⲁⲑⲟⲗⲓⲕϩ	N	-
ⲕⲁⲑⲟⲗⲓⲕⲏ	N	-
ⲕⲁⲓ	CONJ	-
ⲕⲁⲓⲅⲁⲣ	CONJ	-
ⲕⲁⲓⲉ	N	-
ⲕⲁⲓⲙⲏⲛ	CONJ	-
ⲕⲁⲓⲛ	N	-
ⲕⲁⲓⲛⲏ	N	-
ⲕⲁⲓⲡⲉⲣ	CONJ	-
ⲕⲁⲓⲣⲟⲥ	N	-
ⲕⲁⲓⲥⲁⲣⲉⲓⲁ	N	-
ⲕⲁⲓⲥⲁⲣⲓⲁ	N	-
ⲕⲁⲓⲥⲁⲣⲓⲟⲥ	N	-
ⲕⲁⲓⲥⲉ	N	-
ⲕⲁⲓⲧⲟⲓ	CONJ	-
ⲕⲁⲓⲫⲁⲗⲁⲓⲟⲛ	N	-
ⲕⲁⲓⲫⲁⲥ	N	-
ⲕⲁⲕⲉ	N	-
ⲕⲁⲕⲓⲁ	N	-
ⲕⲁⲕⲱⲥ	ADV	-
ⲕⲁⲗⲁϩⲏ	N	-
ⲕⲁⲗⲉⲓ	V	-
ⲕⲁⲗⲗⲓⲡⲁ	N	-
ⲕⲁⲗⲟⲥ	ADV	-
ⲕⲁⲗⲩⲃⲏ	N	-
ⲕⲁⲗⲱⲥ	ADV	-
ⲕⲁⲙⲁ	V	-
ⲕⲁⲙⲓⲥⲓⲟⲛ	N	-
ⲕⲁⲛ	CONJ	-
ⲕⲁⲛⲇⲁⲕⲏ	N	-
ⲕⲁⲛⲇⲓⲇⲓⲁⲛⲟⲥ	N	-
ⲕⲁⲛⲇⲓⲧⲓⲁⲛⲟⲥ	N	-
ⲕⲁⲛⲟⲛ	N	-
ⲕⲁⲛⲟⲡⲟⲥ	N	-
ⲕⲁⲛⲱⲛ	N	-
ⲕⲁⲡⲏⲗⲉⲩⲉ	V	-
ⲕⲁⲡⲛⲟⲥ	N	-
ⲕⲁⲡⲡⲁⲇⲟⲕⲓⲁ	N	-
ⲕⲁⲡⲡⲁⲇⲟⲝ	N	-
ⲕⲁⲣⲁⲧ	V	-
ⲕⲁⲣⲓⲛⲟⲥ	N	-
ⲕⲁⲣⲙⲏⲗⲟⲥ	N	-
ⲕⲁⲣⲟⲥ	N	-
ⲕⲁⲣⲡⲟⲥ	N	-
ⲕⲁⲣⲡⲱⲕⲣⲁⲧⲱⲣ	N	-
ⲕⲁⲣⲭⲏⲇⲱⲛ	N	-
ⲕⲁⲣⲱ	V	-
ⲕⲁⲥ	N	-
ⲕⲁⲥⲓⲥ	N	-
ⲕⲁⲥⲕⲉⲥ	V	-
ⲕⲁⲥⲕⲥ	V	-
ⲕⲁⲥⲧⲣⲟⲛ	N	-
ⲕⲁⲥⲧⲱⲣ	N	-
ⲕⲁⲧⲁ	PREP	-
ⲕⲁⲧⲁϩⲣⲁⲕⲧⲏⲥ	N	-
ⲕⲁⲧⲁⲃⲟⲗⲏ	N	-
ⲕⲁⲧⲁⲅⲓⲟⲛ	N	-
ⲕⲁⲧⲁⲇⲓⲕⲁⲍⲉ	V	-
ⲕⲁⲧⲁⲇⲓⲕⲟⲥ	N	-
ⲕⲁⲧⲁⲑⲉ	CONJ	-
ⲕⲁⲧⲁⲑⲉⲉⲧⲥⲏϩ	ADV	-
ⲕⲁⲧⲁⲑⲉⲧⲥⲏϩ	ADV	-
ⲕⲁⲧⲁⲓⲱϩⲁⲛⲛⲏⲥ	N	-
ⲕⲁⲧⲁⲕⲁⲓⲣⲟⲥ	ADV	-
ⲕⲁⲧⲁⲕⲗⲉⲓⲥⲙⲟⲥ	N	-
ⲕⲁⲧⲁⲕⲗⲩⲥⲙⲟⲥ	N	-
ⲕⲁⲧⲁⲗⲁⲗⲉⲓ	V	-
ⲕⲁⲧⲁⲗⲁⲗⲓⲁ	N	-
ⲕⲁⲧⲁⲗⲟⲩⲕⲁⲥ	N	-
ⲕⲁⲧⲁⲗⲩ	V	-
ⲕⲁⲧⲁⲙⲁ	ADV	-
ⲕⲁⲧⲁⲙⲁⲑⲑⲁⲓⲟⲥ	N	-
ⲕⲁⲧⲁⲙⲁⲣⲕⲟⲥ	N	-
ⲕⲁⲧⲁⲙⲁⲧⲑⲁⲓⲟⲥ	N	-
ⲕⲁⲧⲁⲛⲟⲉⲓ	V	-
ⲕⲁⲧⲁⲛⲟⲓ	V	-
ⲕⲁⲧⲁⲛⲧⲁ	V	-
ⲕⲁⲧⲁⲡϣⲓ	ADV	-
ⲕⲁⲧⲁⲡⲉⲉⲧⲥⲏϩ	ADV	-
ⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ	N	-
ⲕⲁⲧⲁⲡⲉⲧⲥⲏϩ	ADV	-
ⲕⲁⲧⲁⲡⲟⲛⲧⲓⲍⲉ	V	-
ⲕⲁⲧⲁⲡⲱⲛⲧⲓⲍⲉ	V	-
ⲕⲁⲧⲁⲣⲅⲉⲓ	V	-
ⲕⲁⲧⲁⲣⲟ	PREP	-
ⲕⲁⲧⲁⲣⲱ	PREP	-
ⲕⲁⲧⲁⲥⲧⲁⲥⲓⲥ	N	-
ⲕⲁⲧⲁⲥⲧⲣⲉⲫⲉ	V	-
ⲕⲁⲧⲁⲥⲧⲣⲟⲫⲏ	N	-
ⲕⲁⲧⲁⲥⲧⲩⲗⲉ	V	-
ⲕⲁⲧⲁⲧⲓⲕⲏ	N	-
ⲕⲁⲧⲁⲫⲣⲟⲛⲉⲓ	V	-
ⲕⲁⲧⲉⲭⲉ	V	-
ⲕⲁⲧⲏⲅⲟⲣⲉⲓ	V	-
ⲕⲁⲧⲏⲅⲟⲣⲓⲁ	N	-
ⲕⲁⲧⲏⲭⲉⲓ	V	-
ⲕⲁⲧⲏⲭⲉⲥⲓⲥ	N	-
ⲕⲁⲧⲓⲭⲉ	V	-
ⲕⲁⲧⲟⲟⲧ	V	-
ⲕⲁⲧⲟⲣⲑⲱⲙⲁ	N	-
ⲕⲁⲧⲟⲣⲑⲱⲥⲓⲥ	N	-
ⲕⲁⲩⲙⲁ	N	-
ⲕⲁⲩⲥⲟⲛ	N	-
ⲕⲁⲩⲥⲱⲛ	N	-
ⲕⲁⲫⲁⲣⲛⲁⲟⲩⲙ	N	-
ⲕⲃⲁ	N	-
ⲕⲃⲟ	V	-
ⲕⲇⲏⲥⲓⲥ	N	-
ⲕⲉ	N	-
ⲕⲉⲃⲉⲣⲛⲁ	V	-
ⲕⲉⲃⲉⲣⲛⲏⲧⲏⲥ	N	-
ⲕⲉⲇⲣⲟⲥ	N	-
ⲕⲉⲉⲥ	N	-
ⲕⲉⲓⲙⲏⲗⲓⲟⲛ	N	-
ⲕⲉⲓⲙⲓⲗⲓⲟⲛ	N	-
ⲕⲉⲓⲱⲟⲩ	V	-
ⲕⲉⲗⲉⲃⲓⲛ	N	-
ⲕⲉⲗⲉⲥϯⲛⲟⲥ	N	-
ⲕⲉⲗⲉⲩⲉ	V	-
ⲕⲉⲗⲉⲩⲥⲓⲥ	N	-
ⲕⲉⲗⲗⲉ	N	-
ⲕⲉⲙⲧⲟ	N	-
ⲕⲉⲛⲇⲉⲛⲁⲣⲓⲟⲛ	N	-
ⲕⲉⲛⲇⲓⲛⲁⲣⲓⲟⲛ	N	-
ⲕⲉⲛⲉⲁ	N	-
ⲕⲉⲛⲟⲇⲟⲝⲓⲁ	N	-
ⲕⲉⲛⲧⲉⲛⲁⲣⲓⲟⲛ	N	-
ⲕⲉⲛⲧⲓⲛⲁⲣⲓⲟⲛ	N	-
ⲕⲉⲟⲙⲏⲧⲣⲓⲁ	N	-
ⲕⲉⲟⲩⲁ	N	-
ⲕⲉⲣⲁⲙⲉⲩⲥ	N	-
ⲕⲉⲣⲁⲥⲧⲏⲥ	N	-
ⲕⲉⲣⲉ	V	-
ⲕⲉⲣⲙⲉⲥ	N	-
ⲕⲉⲥⲁⲣⲉⲓⲁ	N	-
ⲕⲉⲥⲁⲣⲓⲁ	N	-
ⲕⲉⲥⲉⲉⲡⲉ	N	-
ⲕⲉⲥⲏⲏⲡⲉ	N	-
ⲕⲉⲧ	N	-
ⲕⲉⲧ	V	-
ⲕⲉⲫⲁⲗⲁⲓⲟⲛ	N	-
ⲕⲉⲫⲁⲗⲏ	N	-
ⲕⲏ	V	-
ⲕⲏⲃ	V	-
ⲕⲏⲕⲁϩⲏⲩ	V	-
ⲕⲏⲙⲉ	N	-
ⲕⲏⲛⲇⲉⲛⲁⲣⲓⲟⲛ	N	-
ⲕⲏⲛⲇⲓⲛⲁⲣⲓⲟⲛ	N	-
ⲕⲏⲛⲧⲉⲛⲁⲣⲓⲟⲛ	N	-
ⲕⲏⲛⲧⲓⲛⲁⲣⲓⲟⲛ	N	-
ⲕⲏⲡⲉ	N	-
ⲕⲏⲡⲟⲥ	N	-
ⲕⲏⲣⲓⲁⲕⲏ	N	-
ⲕⲏⲣⲓⲥⲥⲉ	V	-
ⲕⲏⲣⲩⲅⲙⲁ	N	-
ⲕⲏⲣⲩⲝ	N	-
ⲕⲏⲣⲩⲥⲥⲉ	V	-
ⲕⲏⲧ	V	-
ⲕⲓⲃⲟⲇⲟⲥ	N	-
ⲕⲓⲃⲟⲧⲟⲥ	N	-
ⲕⲓⲃⲱⲧⲟⲥ	N	-
ⲕⲓⲗⲓⲕⲓⲁ	N	-
ⲕⲓⲗⲓⲕⲓⲱⲧⲏⲥ	N	-
ⲕⲓⲙ	V	-
ⲕⲓⲛⲇⲏⲛⲉⲩⲉ	V	-
ⲕⲓⲛⲇⲩⲛⲟⲥ	N	-
ⲕⲓⲛⲛⲁⲙⲱⲙⲟⲛ	N	-
ⲕⲓⲣⲁ	N	-
ⲕⲓⲣⲓⲁ	N	-
ⲕⲓⲱⲟⲩ	V	-
ⲕⲗϫ	N	-
ⲕⲗϫⲉ	N	-
ⲕⲗⲁϥⲧ	N	-
ⲕⲗⲁⲃⲧ	N	-
ⲕⲗⲁⲇⲟⲥ	N	-
ⲕⲗⲁⲩⲇⲓⲟⲥ	N	-
ⲕⲗⲉⲟⲡⲁ	V	-
ⲕⲗⲉⲱⲡⲁ	V	-
ⲕⲗⲏⲣⲓⲕⲟⲥ	N	-
ⲕⲗⲏⲣⲟⲛⲟⲙⲉⲓ	V	-
ⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ	N	-
ⲕⲗⲏⲣⲟⲛⲟⲙⲟⲥ	N	-
ⲕⲗⲏⲣⲟⲥ	N	-
ⲕⲗⲏⲣⲟⲩ	V	-
ⲕⲗⲗⲉ	N	-
ⲕⲗⲟⲙ	N	-
ⲕⲗⲟⲟⲗⲉ	N	-
ⲕⲗⲩⲣⲓⲕⲟⲥ	N	-
ⲕⲗⲩⲣⲟⲛⲟⲙⲉⲓ	V	-
ⲕⲗⲩⲣⲟⲛⲟⲙⲓⲁ	N	-
ⲕⲙⲟⲙ	N	-
ⲕⲙⲧⲟ	N	-
ⲕⲛⲛⲉ	V	-
ⲕⲛⲧⲉ	N	-
ⲕⲟⲉⲓϩ	N	-
ⲕⲟⲉⲓⲥ	N	-
ⲕⲟⲓⲗⲓⲁ	N	-
ⲕⲟⲓⲙⲏⲧⲏⲣⲓⲟⲛ	N	-
ⲕⲟⲓⲛⲟⲛⲉⲓ	V	-
ⲕⲟⲓⲛⲟⲛⲓⲁ	N	-
ⲕⲟⲓⲛⲱⲃⲓⲟⲛ	N	-
ⲕⲟⲓⲛⲱⲛⲉⲓ	V	-
ⲕⲟⲓⲛⲱⲛⲓⲁ	N	-
ⲕⲟⲓⲛⲱⲛⲟⲥ	N	-
ⲕⲟⲓⲧⲱⲛ	N	-
ⲕⲟⲗϫ	V	-
ⲕⲟⲗⲁⲍⲉ	V	-
ⲕⲟⲗⲁⲥⲓⲥ	N	-
ⲕⲟⲗⲏ	V	-
ⲕⲟⲗⲓ	V	-
ⲕⲟⲗⲓⲉ	V	-
ⲕⲟⲗⲗⲩⲕⲓⲟⲛ	N	-
ⲕⲟⲗⲩ	V	-
ⲕⲟⲗⲩⲉ	V	-
ⲕⲟⲗⲩⲙⲃⲏⲑⲣⲁ	N	-
ⲕⲟⲙϣ	V	-
ⲕⲟⲙⲉⲥ	N	-
ⲕⲟⲙⲏⲥ	N	-
ⲕⲟⲙⲓⲥ	N	-
ⲕⲟⲛⲥ	V	-
ⲕⲟⲛⲱⲛ	N	-
ⲕⲟⲟϩ	N	-
ⲕⲟⲟⲛⲥ	V	-
ⲕⲟⲟⲥ	V	-
ⲕⲟⲟⲩ	N	-
ⲕⲟⲟⲩⲉ	N	-
ⲕⲟⲡⲣⲓⲁ	N	-
